unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.61E+12,21-12-2020 00:00,BTC/USDT,23472.96,24145,21920,22730.1,476456.6,1.10E+10,2612726
1.61E+12,22-12-2020 00:00,BTC/USDT,22736.05,23850,22387,23826.99,326124.3,7.53E+09,1923785
1.61E+12,23-12-2020 00:00,BTC/USDT,23826.74,24235.42,22572.52,23238.27,394754.9,9.28E+09,2386530
1.61E+12,24-12-2020 00:00,BTC/USDT,23237.73,23819.81,22700,23737.44,237754.3,5.52E+09,1532684
1.61E+12,25-12-2020 00:00,BTC/USDT,23738.75,24827.64,23450,24730,284523.4,6.87E+09,1821407
1.61E+12,26-12-2020 00:00,BTC/USDT,24729.99,26926,24507.24,26508.83,367265.6,9.38E+09,2300815
1.61E+12,27-12-2020 00:00,BTC/USDT,26508.84,28459.84,25850,26305.64,540264.1,1.47E+10,3325654
1.61E+12,28-12-2020 00:00,BTC/USDT,26301.76,27538.82,26117.1,27102.66,267563.5,7.22E+09,1946973
1.61E+12,29-12-2020 00:00,BTC/USDT,27101.45,27441.73,25913.01,27402.83,260759.4,6.96E+09,1833178
1.61E+12,30-12-2020 00:00,BTC/USDT,27402.83,29063.72,27401,28906.99,374737.7,1.06E+10,2363568
1.61E+12,31-12-2020 00:00,BTC/USDT,28906.99,29376.7,27848,28951.68,313648.8,9.03E+09,2151517
1.61E+12,01-01-2021 0:00,BTC/USDT,28948.19,29668.86,28627.12,29337.16,210716.4,6.16E+09,1511793
1.61E+12,02-01-2021 0:00,BTC/USDT,29337.15,33480,28958.24,32199.91,545541.1,1.71E+10,3514545
1.61E+12,03-01-2021 0:00,BTC/USDT,32198.41,34832.25,32000.02,33054.53,487487,1.64E+10,3325307
1.61E+12,04-01-2021 0:00,BTC/USDT,33053.93,33653.56,27800,32031.07,506128,1.59E+10,3470951
1.61E+12,05-01-2021 0:00,BTC/USDT,32029.55,34500,29900,33999.52,433720.8,1.40E+10,3077140
1.61E+12,06-01-2021 0:00,BTC/USDT,33999.51,37037.51,33356.46,36823.68,444019.8,1.55E+10,3343780
1.61E+12,07-01-2021 0:00,BTC/USDT,36825.77,40565.62,36337.36,39498.92,520147.9,2.00E+10,3936708
1.61E+12,08-01-2021 0:00,BTC/USDT,39498.32,42125.51,36539.77,40637.23,518080.8,2.07E+10,4247011
1.61E+12,09-01-2021 0:00,BTC/USDT,40638.91,41539.88,38733.28,40136.04,260882.8,1.05E+10,2489926
1.61E+12,10-01-2021 0:00,BTC/USDT,40136.05,41412.12,35268,38221.67,436759,1.70E+10,3699058
1.61E+12,11-01-2021 0:00,BTC/USDT,38200.01,38322.18,30448,35408.46,906275.7,3.07E+10,7483656
1.61E+12,12-01-2021 0:00,BTC/USDT,35406.92,36693.44,32600,34056.9,449065.7,1.56E+10,4292644
1.61E+12,13-01-2021 00:00,BTC/USDT,34065.53,37880,32420,37421.07,398188.1,1.38E+10,3801367
1.61E+12,14-01-2021 00:00,BTC/USDT,37416.34,40189.39,36764.33,39163.31,353142.4,1.37E+10,3501513
1.61E+12,15-01-2021 00:00,BTC/USDT,39163.31,39790,34478,36755.24,437610.1,1.61E+10,4212641
1.61E+12,16-01-2021 00:00,BTC/USDT,36755.25,38000,35366,36025.66,301102.5,1.11E+10,3011057
1.61E+12,17-01-2021 00:00,BTC/USDT,36025.65,36898,33863.5,35869.83,287686.1,1.02E+10,2832554
1.61E+12,18-01-2021 00:00,BTC/USDT,35875.72,37547.94,34808.47,36686.86,253386.7,9.17E+09,2509593
1.61E+12,19-01-2021 00:00,BTC/USDT,36690,37961,35850,35891.03,257889.4,9.53E+09,2463060
1.61E+12,20-01-2021 00:00,BTC/USDT,35891.74,36461.44,33403,35500,329192.4,1.15E+10,3069181
1.61E+12,21-01-2021 00:00,BTC/USDT,35499.23,35636.17,30069.9,30879.97,550562.3,1.79E+10,4767974
1.61E+12,22-01-2021 00:00,BTC/USDT,30875.77,33831.52,28880,32986.34,453568.5,1.43E+10,4072699
1.61E+12,23-01-2021 00:00,BTC/USDT,32990.08,33495,31405,32086.48,256776.4,8.30E+09,2533905
1.61E+12,24-01-2021 00:00,BTC/USDT,32086.48,33125.75,30914.2,32275.63,212107,6.82E+09,2205550
1.61E+12,25-01-2021 00:00,BTC/USDT,32274.88,34880,31921.47,32253.68,316687.5,1.06E+10,2871028
1.61E+12,26-01-2021 00:00,BTC/USDT,32253.68,32950,30810,32474.14,346861.7,1.11E+10,3088089
1.61E+12,27-01-2021 00:00,BTC/USDT,32474.81,32562.2,29240,30381.04,431022.8,1.33E+10,3665833
1.61E+12,28-01-2021 00:00,BTC/USDT,30382.96,33778.95,29843.33,33399.75,311528.4,9.91E+09,2824829
1.61E+12,29-01-2021 00:00,BTC/USDT,33399.99,38641.1,31960,34269.35,713579.8,2.53E+10,5920737
1.61E+12,30-01-2021 00:00,BTC/USDT,34267.04,34988.88,32849.06,34289.85,267861.9,9.11E+09,2754794
1.61E+12,31-01-2021 00:00,BTC/USDT,34284.76,34393.22,32193.04,33126.21,211293.9,7.05E+09,2233259
1.61E+12,01-02-2021 0:00,BTC/USDT,33125.11,34720,32322.47,33546.09,240632.3,8.12E+09,2421173
1.61E+12,02-02-2021 0:00,BTC/USDT,33546.08,36041,33450,35504.06,239856.2,8.36E+09,2345193
1.61E+12,03-02-2021 0:00,BTC/USDT,35504.07,37700,35410,37652.51,240308.1,8.79E+09,2331826
1.61E+12,04-02-2021 0:00,BTC/USDT,37651.92,38833,36233,36976.93,306715,1.15E+10,2825262
1.61E+12,05-02-2021 0:00,BTC/USDT,36975.19,38411.82,36586.68,38362.65,196277.4,7.40E+09,2144343
1.61E+12,06-02-2021 0:00,BTC/USDT,38357.17,40992.4,38269,39249.54,310826.3,1.24E+10,3050313
1.61E+12,07-02-2021 0:00,BTC/USDT,39249.53,39757.87,37403.27,38849.25,296721.9,1.15E+10,2896234
1.61E+12,08-02-2021 0:00,BTC/USDT,38849.24,47146,38037,46451.32,440167.1,1.88E+10,4374347
1.61E+12,09-02-2021 0:00,BTC/USDT,46451.32,48266.36,45057.65,46492.54,381477.4,1.78E+10,3957333
1.61E+12,10-02-2021 0:00,BTC/USDT,46492.53,47475,43770,44850,334979,1.53E+10,3259151
1.61E+12,11-02-2021 0:00,BTC/USDT,44850,48810,44038.97,48060.21,330540,1.55E+10,3326357
1.61E+12,12-02-2021 0:00,BTC/USDT,48060.21,49278.98,46121,47361.03,259186.3,1.23E+10,2862051
1.61E+12,13-02-2021 00:00,BTC/USDT,47364,48290,46252.1,47221.62,199965.4,9.44E+09,2253613
1.61E+12,14-02-2021 00:00,BTC/USDT,47221.63,49875.16,47093.16,48655.21,241935.7,1.18E+10,2598883
1.61E+12,15-02-2021 00:00,BTC/USDT,48655.21,49100,45349.21,47981.58,248960.4,1.19E+10,2721739
1.61E+12,16-02-2021 00:00,BTC/USDT,47981.6,50953.44,47101.02,49197.94,343592,1.69E+10,3477742
1.61E+12,17-02-2021 00:00,BTC/USDT,49197.93,52800,49029.62,52194.62,312007.5,1.59E+10,3332737
1.61E+12,18-02-2021 00:00,BTC/USDT,52194.62,52640,50948,51619.7,185489.9,9.63E+09,2199927
1.61E+12,19-02-2021 00:00,BTC/USDT,51612.46,56582,50800,56004.1,257911.9,1.38E+10,2913704
1.61E+12,20-02-2021 00:00,BTC/USDT,56005.85,57699,53905,55917.41,240296.3,1.35E+10,2830372
1.61E+12,21-02-2021 00:00,BTC/USDT,55908.45,58472.14,55564.5,57487.43,196820.6,1.13E+10,2277504
1.61E+12,22-02-2021 00:00,BTC/USDT,57475.5,57591.87,47751.42,54121.1,480660.2,2.60E+10,4903878
1.61E+12,23-02-2021 00:00,BTC/USDT,54125.55,54260.12,44893.82,48930,748737.5,3.63E+10,8009736
1.61E+12,24-02-2021 00:00,BTC/USDT,48930.01,51435.58,47000,49702.03,333415.2,1.66E+10,3748411
1.61E+12,25-02-2021 00:00,BTC/USDT,49702.05,52134.96,46685.43,47089.37,349943,1.74E+10,3922104
1.61E+12,26-02-2021 00:00,BTC/USDT,47087.97,48438.01,44100,46313.13,440670.3,2.05E+10,4687978
1.61E+12,27-02-2021 00:00,BTC/USDT,46313.12,48476.05,44926.77,46102.63,256027.1,1.20E+10,2956397
1.61E+12,28-02-2021 00:00,BTC/USDT,46097.09,46678,43002.05,45163.36,370358.8,1.65E+10,4080209
1.61E+12,01-03-2021 0:00,BTC/USDT,45162.64,49800,44972.49,49592.7,315659.9,1.51E+10,3611436
1.61E+12,02-03-2021 0:00,BTC/USDT,49594.99,50221.77,47058.06,48450.57,273100.4,1.33E+10,2970983
1.61E+12,03-03-2021 0:00,BTC/USDT,48454.21,52681.51,48110.66,50373.75,350311.2,1.78E+10,3781970
1.61E+12,04-03-2021 0:00,BTC/USDT,50373.75,51800,47500,48385.77,387429,1.91E+10,4199301
1.61E+12,05-03-2021 0:00,BTC/USDT,48385.77,49470,46320,48770.57,354602.8,1.69E+10,3864290
1.61E+12,06-03-2021 0:00,BTC/USDT,48772.68,49253.63,47090,48908.21,215092.9,1.04E+10,2557063
1.62E+12,07-03-2021 0:00,BTC/USDT,48908.21,51480,48908.21,50995.27,248398.1,1.25E+10,2883079
1.62E+12,08-03-2021 0:00,BTC/USDT,50991.35,52450,49310,52429.43,308339.9,1.57E+10,3279581
1.62E+12,09-03-2021 0:00,BTC/USDT,52429.43,54950,51880,54917.78,285604.8,1.54E+10,3312320
1.62E+12,10-03-2021 0:00,BTC/USDT,54917.78,57500.92,53061,55947.98,401159.5,2.23E+10,4457083
1.62E+12,11-03-2021 0:00,BTC/USDT,55949.3,58283,54356.44,57844.52,364681.3,2.06E+10,4355363
1.62E+12,12-03-2021 0:00,BTC/USDT,57842.64,58186.33,55074.3,57291.03,335495,1.90E+10,4054963
1.62E+12,13-03-2021 00:00,BTC/USDT,57291.04,61950,56136,61267.41,320322.2,1.90E+10,3901445
1.62E+12,14-03-2021 00:00,BTC/USDT,61267.41,61798,59005,59037.12,231991.9,1.40E+10,2783273
1.62E+12,15-03-2021 00:00,BTC/USDT,59037.11,60740,54517.28,55646.61,448820.8,2.57E+10,4839296
1.62E+12,16-03-2021 00:00,BTC/USDT,55646.61,56988,53335,56954.19,339718.2,1.88E+10,4041818
1.62E+12,17-03-2021 00:00,BTC/USDT,56953.23,59078.79,54154.93,58959,339397.7,1.91E+10,3916228
1.62E+12,18-03-2021 00:00,BTC/USDT,58959.01,60510,57072,57700.01,305100,1.79E+10,3505186
1.62E+12,19-03-2021 00:00,BTC/USDT,57700.01,59550,56301.27,58089.11,259039.5,1.51E+10,3136922
1.62E+12,20-03-2021 00:00,BTC/USDT,58089.11,59948,57881,58145.61,203680.1,1.20E+10,2543381
1.62E+12,21-03-2021 00:00,BTC/USDT,58144.44,58638.7,55403.55,57415.18,237518.7,1.36E+10,2940088
1.62E+12,22-03-2021 00:00,BTC/USDT,57415.19,58500,53635.81,54129.56,293062.9,1.66E+10,3557593
1.62E+12,23-03-2021 00:00,BTC/USDT,54129.56,55890.68,52981.4,54400,276199,1.51E+10,3202573
1.62E+12,24-03-2021 00:00,BTC/USDT,54400,57234.79,51666,52311.54,394172.5,2.16E+10,4140709
1.62E+12,25-03-2021 00:00,BTC/USDT,52307.89,53255.2,50452.08,51325.21,416848.1,2.16E+10,4302154
1.62E+12,26-03-2021 00:00,BTC/USDT,51325.21,55123,51260,55030,271957.8,1.45E+10,2948225
1.62E+12,27-03-2021 00:00,BTC/USDT,55030,56658.76,54001,55828,234435.3,1.29E+10,2589316
1.62E+12,28-03-2021 00:00,BTC/USDT,55828,56588.31,54694.91,55805.08,200603.8,1.12E+10,2260517
1.62E+12,29-03-2021 00:00,BTC/USDT,55804.16,58490.11,54931.15,57677.64,277215.3,1.59E+10,3043409
1.62E+12,30-03-2021 00:00,BTC/USDT,57676.14,59560,57110,58794.16,232824.1,1.36E+10,2568718
1.62E+12,31-03-2021 00:00,BTC/USDT,58794.17,59920,56812,58807.24,337038.3,1.98E+10,3429371
1.62E+12,01-04-2021 0:00,BTC/USDT,58810.99,59592.22,58002,58794.01,196332.1,1.16E+10,2133428
1.62E+12,02-04-2021 0:00,BTC/USDT,58797.56,60397.85,58490.03,59031.36,189392,1.13E+10,2130064
1.62E+12,03-04-2021 0:00,BTC/USDT,59028.99,59925,56900,57134.65,198636.2,1.17E+10,2247303
1.62E+12,04-04-2021 0:00,BTC/USDT,57134.65,58553,56517.23,58234.61,152454.1,8.79E+09,1778714
1.62E+12,05-04-2021 0:00,BTC/USDT,58234.61,59385,56808.94,59243.39,174338.6,1.01E+10,2011408
1.62E+12,06-04-2021 0:00,BTC/USDT,59243.4,59626.18,57500,58059.99,165562,9.68E+09,1949118
1.62E+12,07-04-2021 0:00,BTC/USDT,58060,58720,55536.07,56018.18,265271.7,1.51E+10,2888669
1.62E+12,08-04-2021 0:00,BTC/USDT,56018.17,58200,55759.13,58122.26,161389.9,9.24E+09,1886407
1.62E+12,09-04-2021 0:00,BTC/USDT,58122.93,58950,57700,58176.03,141690.1,8.26E+09,1631493
1.62E+12,10-04-2021 0:00,BTC/USDT,58176.04,61800,57943.95,59832.43,240907.6,1.45E+10,2568013
1.62E+12,11-04-2021 0:00,BTC/USDT,59832.43,60816.88,59304.02,60090.2,148499.8,8.90E+09,1746745
1.62E+12,12-04-2021 0:00,BTC/USDT,60093.26,61449.91,59500,59911.18,196147.6,1.18E+10,2141177
1.62E+12,13-04-2021 00:00,BTC/USDT,59911.19,63850,59873.01,63649.71,279389.5,1.74E+10,2892252
1.62E+12,14-04-2021 00:00,BTC/USDT,63645.05,64986.11,61404,63019.1,323454.9,2.05E+10,3346550
1.62E+12,15-04-2021 00:00,BTC/USDT,63018.34,63905.83,62157.89,63232.55,178604.2,1.12E+10,2024715
1.62E+12,16-04-2021 00:00,BTC/USDT,63232.56,63600,60100,61424.67,255765.9,1.57E+10,2804338
1.62E+12,17-04-2021 00:00,BTC/USDT,61424.67,62610,59620,60090.14,194112.3,1.19E+10,2207548
1.62E+12,18-04-2021 00:00,BTC/USDT,60090.14,60450,50050,56140.05,522006.3,2.90E+10,6123918
1.62E+12,19-04-2021 00:00,BTC/USDT,56140.05,57532.7,54200,55634.39,285041.7,1.60E+10,3236025
1.62E+12,20-04-2021 00:00,BTC/USDT,55634.38,57060,53330.82,56410.56,324494.1,1.79E+10,3582497
1.62E+12,21-04-2021 00:00,BTC/USDT,56411.25,56756.78,53610,53800,252602,1.40E+10,2845696
1.62E+12,22-04-2021 00:00,BTC/USDT,53794.72,55470.51,50534.34,51714.61,453489.2,2.42E+10,4873286
1.62E+12,23-04-2021 00:00,BTC/USDT,51714.62,52152,47546.16,51122.62,554666,2.75E+10,6054609
1.62E+12,24-04-2021 00:00,BTC/USDT,51122.63,51183.51,48690,50092.4,299663.1,1.50E+10,3282516
1.62E+12,25-04-2021 00:00,BTC/USDT,50094.27,50577.9,46930.43,49063.94,310306.5,1.53E+10,3435937
1.62E+12,26-04-2021 00:00,BTC/USDT,49063.94,54364.89,48763,53984.33,390494.1,2.06E+10,4041188
1.62E+12,27-04-2021 00:00,BTC/USDT,53984.34,55500,53225.14,55006.25,225440.4,1.23E+10,2477387
1.62E+12,28-04-2021 00:00,BTC/USDT,55006.25,56574.13,53852,54861.77,263170.6,1.44E+10,2888503
1.62E+12,29-04-2021 00:00,BTC/USDT,54861.76,55222.02,52350,53558.8,257045.2,1.38E+10,2688481
1.62E+12,30-04-2021 00:00,BTC/USDT,53558.57,57935,53043.62,57684.16,294683.8,1.64E+10,3019948
1.62E+12,01-05-2021 0:00,BTC/USDT,57688.29,58488.17,57051.23,57836.34,207854.4,1.20E+10,2169172
1.62E+12,02-05-2021 0:00,BTC/USDT,57836.35,57959.97,56100,56630.33,203712.5,1.16E+10,2158896
1.62E+12,03-05-2021 0:00,BTC/USDT,56630.34,59056.59,56500.65,57214.83,271734,1.57E+10,2777144
1.62E+12,04-05-2021 0:00,BTC/USDT,57214.84,57253.76,53094.59,53263.32,388988.8,2.15E+10,4022066
1.62E+12,05-05-2021 0:00,BTC/USDT,53263.32,57940,52880.38,57497.77,317811.7,1.78E+10,3168133
1.62E+12,06-05-2021 0:00,BTC/USDT,57497.76,58450,55297.91,56435.35,275471.2,1.57E+10,2863753
1.62E+12,07-05-2021 0:00,BTC/USDT,56435.35,58800,55300,57350.88,256159.5,1.46E+10,2804212
1.62E+12,08-05-2021 0:00,BTC/USDT,57350.89,59590.96,56961.25,58924.98,264906.7,1.55E+10,2983532
1.62E+12,09-05-2021 0:00,BTC/USDT,58926.36,59335.19,56316,58292.53,245954,1.42E+10,2634641
1.62E+12,10-05-2021 0:00,BTC/USDT,58292.53,59654,53250,55869.67,396237.1,2.27E+10,4094344
1.62E+12,11-05-2021 0:00,BTC/USDT,55869.41,56908.66,54541.33,56710.43,267226.1,1.49E+10,2884389
1.62E+12,12-05-2021 0:00,BTC/USDT,56712.7,58049.99,48503.74,49595.76,472329.2,2.58E+10,4959229
1.62E+12,13-05-2021 00:00,BTC/USDT,49596.75,51358,45596.32,49707.9,652476.7,3.23E+10,7526904
1.62E+12,14-05-2021 00:00,BTC/USDT,49706.27,51533,48870.41,49873.27,319069,1.60E+10,3217006
1.62E+12,15-05-2021 00:00,BTC/USDT,49873.26,50709.43,46584.32,46793.41,442023.5,2.15E+10,4479965
1.62E+12,16-05-2021 00:00,BTC/USDT,46794.62,49829.39,43866,46429.28,604537.6,2.84E+10,6085883
1.62E+12,17-05-2021 00:00,BTC/USDT,46429.28,46655,42151,43566.18,809129.4,3.57E+10,8158638
1.62E+12,18-05-2021 00:00,BTC/USDT,43565.11,45846.61,42268,42882.53,590358.6,2.59E+10,5914414
1.62E+12,19-05-2021 00:00,BTC/USDT,42882.54,43615.93,28688,36689.14,1373852,5.30E+10,14748747
1.62E+12,20-05-2021 00:00,BTC/USDT,36689.14,42460,34882,40500.3,775185.1,3.07E+10,9532573
1.62E+12,21-05-2021 00:00,BTC/USDT,40500,42270.42,33400,37211.02,930671.7,3.55E+10,10769140
1.62E+12,22-05-2021 00:00,BTC/USDT,37210.01,38851.34,35201.11,37432.58,588166.8,2.20E+10,6992444
1.62E+12,23-05-2021 00:00,BTC/USDT,37436,38261.71,31096.7,34651.6,996815,3.41E+10,11641510
1.62E+12,24-05-2021 00:00,BTC/USDT,34656.53,39917.09,34366,38779.66,707903.1,2.63E+10,7477510
1.62E+12,25-05-2021 00:00,BTC/USDT,38783.58,39790.05,36439.32,38326.84,598836.4,2.27E+10,6334066
1.62E+12,26-05-2021 00:00,BTC/USDT,38326.84,40900,37804.76,39224.2,577032.8,2.26E+10,5587876
1.62E+12,27-05-2021 00:00,BTC/USDT,39224.21,40438.82,37133.22,38527.38,543338.6,2.11E+10,5251225
1.62E+12,28-05-2021 00:00,BTC/USDT,38527.38,38888.35,34689.57,35670.99,832363.4,3.03E+10,7510187
1.62E+12,29-05-2021 00:00,BTC/USDT,35670.99,37375,33650,34611.94,733902.8,2.58E+10,7000689
1.62E+12,30-05-2021 00:00,BTC/USDT,34611.95,36501,33356,35651.81,511834.7,1.81E+10,4973296
1.62E+12,31-05-2021 00:00,BTC/USDT,35651.8,37500,34150,37243.38,635082.1,2.29E+10,5580461
1.62E+12,01-06-2021 0:00,BTC/USDT,37244.36,37893.76,35500,36693.41,590822.5,2.16E+10,5297320
1.62E+12,02-06-2021 0:00,BTC/USDT,36694.37,38232.99,35905,37569.99,441719.8,1.65E+10,4080217
1.62E+12,03-06-2021 0:00,BTC/USDT,37570,39470,37150.15,39247.4,507429,1.96E+10,4505482
1.62E+12,04-06-2021 0:00,BTC/USDT,39247.4,39297.35,35552.51,36828.03,700625.9,2.59E+10,6025185
1.62E+12,05-06-2021 0:00,BTC/USDT,36828.03,37900.49,34800,35498.62,631028.4,2.29E+10,5611429
1.62E+12,06-06-2021 0:00,BTC/USDT,35497.93,36521.16,35201.86,35801.71,443601.1,1.59E+10,3944742
1.62E+12,07-06-2021 0:00,BTC/USDT,35801.71,36820,33200,33550.96,636735.9,2.27E+10,5458401
1.62E+12,08-06-2021 0:00,BTC/USDT,33550.97,34061.57,30969,33372.58,976693,3.19E+10,8000201
1.62E+12,09-06-2021 0:00,BTC/USDT,33372.58,37511.31,32390,37368.45,1031014,3.61E+10,8470399
1.62E+12,10-06-2021 0:00,BTC/USDT,37369.99,38489,35750,36669.66,803185.7,2.98E+10,6960056
1.62E+12,11-06-2021 0:00,BTC/USDT,36669.65,37679.54,35900,37300.42,586122.9,2.17E+10,5557717
1.62E+12,12-06-2021 0:00,BTC/USDT,37300.41,37432.95,34585.9,35537.05,623532.5,2.22E+10,5782385
1.62E+12,13-06-2021 00:00,BTC/USDT,35535.95,39374.18,34739.06,38993.65,647035.3,2.37E+10,6085040
1.62E+12,14-06-2021 00:00,BTC/USDT,38993.66,41000,38720,40489.1,704979.9,2.80E+10,6811137
1.62E+12,15-06-2021 00:00,BTC/USDT,40489.1,41413,39500,40132.86,632067,2.54E+10,5854306
1.62E+12,16-06-2021 00:00,BTC/USDT,40132.86,40495,38105,38344.97,673235.5,2.64E+10,6317711
1.62E+12,17-06-2021 00:00,BTC/USDT,38344.97,39565,37334.76,38060.71,603849.9,2.33E+10,5362882
1.62E+12,18-06-2021 00:00,BTC/USDT,38060.71,38198,35100,35811.41,790379.2,2.91E+10,6722621
1.62E+12,19-06-2021 00:00,BTC/USDT,35811.41,36471.8,34704.08,35483,642185.4,2.29E+10,5504522
1.62E+12,20-06-2021 00:00,BTC/USDT,35483.01,36155,33312,35588.64,829896.4,2.88E+10,6811270
1.62E+12,21-06-2021 00:00,BTC/USDT,35588.63,35746.28,31250.51,31606,1397331,4.60E+10,11529993
1.62E+12,22-06-2021 00:00,BTC/USDT,31606,33274,28780.01,32496,1531825,4.81E+10,12592839
1.62E+12,23-06-2021 00:00,BTC/USDT,32496,34867.77,31711.5,33649,960700.4,3.24E+10,8005763
1.62E+12,24-06-2021 00:00,BTC/USDT,33650,35406.74,32300,34644.64,774899.2,2.61E+10,6393985
1.62E+12,25-06-2021 00:00,BTC/USDT,34644.65,35500,31250,31568.07,1093051,3.62E+10,8575198
1.62E+12,26-06-2021 00:00,BTC/USDT,31569.18,32720.52,30120,32255.56,1091385,3.42E+10,8830795
1.62E+12,27-06-2021 00:00,BTC/USDT,32250.15,34762,31960,34687.71,897147.5,2.97E+10,7266511
1.62E+12,28-06-2021 00:00,BTC/USDT,34687.71,35279.38,33855,34487.22,706158.5,2.43E+10,6016466
1.62E+12,29-06-2021 00:00,BTC/USDT,34486.58,36623,34206,35911.26,806140.3,2.87E+10,6564763
1.63E+12,30-06-2021 00:00,BTC/USDT,35910.64,36089.96,34042.74,35031.39,719743,2.51E+10,5747819
1.63E+12,01-07-2021 0:00,BTC/USDT,35031.39,35044.98,32672.04,33489.96,758966.5,2.55E+10,5725261
1.63E+12,02-07-2021 0:00,BTC/USDT,33489.96,33960,32684,33760.94,664923.2,2.21E+10,5408686
1.63E+12,03-07-2021 0:00,BTC/USDT,33760.94,34948.16,33296.98,34652.94,510614.3,1.75E+10,3994573
1.63E+12,04-07-2021 0:00,BTC/USDT,34653.32,35955.55,34340.75,35280.16,451001.6,1.59E+10,3486378
1.63E+12,05-07-2021 0:00,BTC/USDT,35280.17,35281.55,33032,33672.72,736706.4,2.51E+10,5192876
1.63E+12,06-07-2021 0:00,BTC/USDT,33672.72,35120,33500,34206.01,644229,2.20E+10,5169120
1.63E+12,07-07-2021 0:00,BTC/USDT,34206,35089.56,33756.48,33845.64,456218.9,1.58E+10,4023843
1.63E+12,08-07-2021 0:00,BTC/USDT,33845.63,33910,32066,32852.04,650317.7,2.14E+10,5260499
1.63E+12,09-07-2021 0:00,BTC/USDT,32855,34100,32250,33805.01,485662.9,1.61E+10,4150223
1.63E+12,10-07-2021 0:00,BTC/USDT,33805.01,34248.58,33010,33497.98,410272,1.38E+10,3501607
1.63E+12,11-07-2021 0:00,BTC/USDT,33497.98,34629.62,33306.03,34253.81,343905.4,1.16E+10,3000523
1.63E+12,12-07-2021 0:00,BTC/USDT,34253.88,34662.73,32650,33070.87,502747.8,1.69E+10,4018132
1.63E+12,13-07-2021 00:00,BTC/USDT,33070.86,33336,32186.99,32709.09,466567.7,1.53E+10,3656943
1.63E+12,14-07-2021 00:00,BTC/USDT,32708.66,33176.47,31556.02,32803.01,521140.4,1.69E+10,4012431
1.63E+12,15-07-2021 00:00,BTC/USDT,32803,33170,31140,31866.43,539111.7,1.72E+10,4036910
1.63E+12,16-07-2021 00:00,BTC/USDT,31865.53,32245,31018.59,31382.95,516577.7,1.64E+10,3914018
1.63E+12,17-07-2021 00:00,BTC/USDT,31382.96,31945,31150.02,31496.65,422650.4,1.33E+10,3259417
1.63E+12,18-07-2021 00:00,BTC/USDT,31496.65,32435.93,31075.1,31767,412189.4,1.31E+10,3159782
1.63E+12,19-07-2021 00:00,BTC/USDT,31765.23,31890,30358.77,30823.62,486305.6,1.51E+10,3696993
1.63E+12,20-07-2021 00:00,BTC/USDT,30823.62,31050,29242.24,29775.9,602688.2,1.80E+10,4318098
1.63E+12,21-07-2021 00:00,BTC/USDT,29775.89,32883.9,29472.41,32120,787077.4,2.47E+10,5398212
1.63E+12,22-07-2021 00:00,BTC/USDT,32120,32583.48,31700,32268.11,397258.9,1.28E+10,3291672
1.63E+12,23-07-2021 00:00,BTC/USDT,32268.12,33650,31970.82,33634.46,404650,1.32E+10,3284595
1.63E+12,24-07-2021 00:00,BTC/USDT,33631.74,34471,33379.81,34230,376046,1.27E+10,3121090
1.63E+12,25-07-2021 00:00,BTC/USDT,34230,35400,33812,35370.66,404114.8,1.39E+10,3362822
1.63E+12,26-07-2021 00:00,BTC/USDT,35370.67,48168.6,35185.49,37218.09,1162333,4.45E+10,9156876
1.63E+12,27-07-2021 00:00,BTC/USDT,37218.09,39546.34,36384.31,39442.33,675104.2,2.55E+10,5881831
1.63E+12,28-07-2021 00:00,BTC/USDT,39448.06,40894,38753,40003.08,736196.2,2.93E+10,6959669
1.63E+12,29-07-2021 00:00,BTC/USDT,40003.08,40665,39203.83,40012.9,463917.9,1.85E+10,4559744
1.63E+12,30-07-2021 00:00,BTC/USDT,40012.89,42316.6,38320,42203.25,561474.3,2.24E+10,5291572
1.63E+12,31-07-2021 00:00,BTC/USDT,42202.6,42494,41030.19,41448.11,381521.9,1.59E+10,3846882
1.63E+12,01-08-2021 0:00,BTC/USDT,41448.1,42614.98,39350.4,39846.78,487529,2.01E+10,4662543
1.63E+12,02-08-2021 0:00,BTC/USDT,39846.78,40450,38658,39147.48,451872.1,1.79E+10,4318497
1.63E+12,03-08-2021 0:00,BTC/USDT,39147.47,39774.93,37600,38203.26,517219.5,1.99E+10,4801837
1.63E+12,04-08-2021 0:00,BTC/USDT,38201.33,39975.32,37500,39731.31,479560.5,1.86E+10,4413240
1.63E+12,05-08-2021 0:00,BTC/USDT,39731.31,41350,37291,40882.4,746249.7,2.93E+10,6512116
1.63E+12,06-08-2021 0:00,BTC/USDT,40882.39,43400,39849.82,42825.43,653451.2,2.71E+10,6108565
1.63E+12,07-08-2021 0:00,BTC/USDT,42825.43,44753.01,42395.2,44601.11,583750.9,2.54E+10,5973520
1.63E+12,08-08-2021 0:00,BTC/USDT,44601.11,45350,43265,43787.71,553684.7,2.45E+10,5639557
1.63E+12,09-08-2021 0:00,BTC/USDT,43787.71,46483,42785,46259.7,626220.5,2.82E+10,6262199
1.63E+12,10-08-2021 0:00,BTC/USDT,46259.7,46800,44670.05,45589.99,460478.9,2.10E+10,4679043
1.63E+12,11-08-2021 0:00,BTC/USDT,45589.99,46754.27,45354,45522.12,390660.6,1.80E+10,3948283
