unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,pct_chagnge
1.60548E+12,44151,BTC/USDT,15951.93,16882,15862,16707.07,342459.33,5627638531,-0.05
1.6054E+12,44150,BTC/USDT,16064.51,16161.23,15768,15952.27,210318.45,3359401680,-0.05
1.60531E+12,44149,BTC/USDT,16320.54,16326.82,15700,16064.51,266206.94,4251500068,0.01
1.60523E+12,44148,BTC/USDT,16289.01,16479.99,15955.6,16320.54,306656.36,4984405299,0.02
1.60514E+12,44147,BTC/USDT,15690.24,16345,15437.7,16289.02,471759.13,7523910249,0
1.60505E+12,44146,BTC/USDT,15294.68,16000,15274.89,15690.24,330772.85,5177231131,-0.04
1.60497E+12,44145,BTC/USDT,15328.72,15474.17,15071,15294.68,244073.5,3732294398,-0.03
1.60488E+12,44144,BTC/USDT,15473.2,15869,14822,15328.72,474181.98,7271506166,0
1.60479E+12,44143,BTC/USDT,14824.33,15678,14710,15473.2,290616.39,4428801811,0.01
1.60471E+12,44142,BTC/USDT,15590.95,15774,14350,14824.34,457582.68,6921481478,-0.04
1.60462E+12,44141,BTC/USDT,15598.74,15984.2,15177,15590.96,559380.06,8719764933,0.05
1.60453E+12,44140,BTC/USDT,14134.32,15777,14088.01,15598.75,717489.7,10661964053,0
1.60445E+12,44139,BTC/USDT,14016.55,14280,13512,14134.31,451433.42,6269163704,-0.09
1.60436E+12,44138,BTC/USDT,13541.55,14070,13276.33,14016.55,348730.51,4748953992,-0.01
1.60428E+12,44137,BTC/USDT,13752.87,13823.75,13195,13540.54,327991.77,4433952125,-0.03
1.60419E+12,44136,BTC/USDT,13783.73,13891.52,13605.9,13752.86,198395.23,2727415104,0.02
1.6041E+12,44135,BTC/USDT,13549.12,14140,13403.36,13783.73,357853.23,4923864621,0
1.60402E+12,44134,BTC/USDT,13446.65,13665.65,13100,13549.12,349890.57,4684549159,-0.02
1.60393E+12,44133,BTC/USDT,13255.79,13637.22,12965,13446.65,355352.34,4735209656,-0.01
1.60384E+12,44132,BTC/USDT,13629.89,13863,12876,13256.17,476993.79,6377260018,-0.01
1.60376E+12,44131,BTC/USDT,13047.24,13787.83,13041.3,13629.38,411509.51,5533418977,0.03
1.60367E+12,44130,BTC/USDT,13024.21,13240,12729,13047.24,316503.3,4121218763,-0.04
1.60358E+12,44129,BTC/USDT,13110.88,13369,12715,13023.81,206012.65,2690867876,0
1.6035E+12,44128,BTC/USDT,12925.82,13177.59,12871.07,13110.88,176146.63,2296046389,0.01
1.60341E+12,44127,BTC/USDT,12970.39,13043,12725.04,12925.82,237042.53,3059965868,-0.01
1.60332E+12,44126,BTC/USDT,12796.06,13188.27,12675.5,12968.87,343851.67,4448237306,0
1.60324E+12,44125,BTC/USDT,11900.03,13240,11876,12796.07,591963.07,7435850475,-0.01
1.60315E+12,44124,BTC/USDT,11744.99,12045.78,11673,11900.03,312811.8,3710691439,-0.07
1.60307E+12,44123,BTC/USDT,11501.5,11830,11404.01,11745,230161.65,2677138465,-0.01
1.60298E+12,44122,BTC/USDT,11356.25,11529.93,11342.54,11501.1,92472.19,1056889046,-0.02
1.60289E+12,44121,BTC/USDT,11319.51,11424.09,11250,11356.25,95892.97,1086838512,-0.01
1.60281E+12,44120,BTC/USDT,11502,11538.92,11175,11318.92,212339.09,2406176539,0
1.60272E+12,44119,BTC/USDT,11417.12,11649.48,11250,11502,215260.4,2455108609,0.02
1.60263E+12,44118,BTC/USDT,11419.36,11550,11280.5,11417.13,192936.97,2198967088,-0.01
1.60255E+12,44117,BTC/USDT,11530.37,11562,11308,11419.36,199115.12,2276664144,0
1.60246E+12,44116,BTC/USDT,11369.59,11732,11157,11530.36,254217.2,2913019650,0.01
1.60237E+12,44115,BTC/USDT,11294.78,11450.73,11273.77,11369.59,146323.08,1662984691,-0.01
1.60229E+12,44114,BTC/USDT,11050.46,11494,11050.46,11294.79,199398.01,2259937271,-0.01
1.6022E+12,44113,BTC/USDT,10919.45,11110,10818.44,11050.47,154336.82,1697348174,-0.02
1.60212E+12,44112,BTC/USDT,10658.75,10958,10523,10919.45,207938.86,2236764143,-0.01
1.60203E+12,44111,BTC/USDT,10593.65,10675,10540.29,10658.75,106700.52,1132125131,-0.02
1.60194E+12,44110,BTC/USDT,10784.99,10792,10510.66,10593.65,184895.25,1971152605,-0.01
1.60186E+12,44109,BTC/USDT,10660.16,10792,10608.9,10785,130589.14,1397359153,0.02
1.60177E+12,44108,BTC/USDT,10537.96,10694,10514,10660.16,90912.11,964435994.4,-0.01
1.60168E+12,44107,BTC/USDT,10565.44,10596,10491.11,10537.96,76315.91,804408980.9,-0.01
1.6016E+12,44106,BTC/USDT,10612.62,10660,10371.03,10565.15,224747.04,2359977989,0
1.60151E+12,44105,BTC/USDT,10773,10935.14,10442,10612.63,253619.62,2711075915,0
1.60142E+12,44104,BTC/USDT,10836.99,10845.99,10660.05,10773,132834.12,1425790132,0.02
1.60134E+12,44103,BTC/USDT,10691.94,10863.94,10631.49,10836.98,146888.32,1575829645,0.01
1.60125E+12,44102,BTC/USDT,10768,11024,10627.19,10691.45,187105.38,2031385663,-0.01
1.60116E+12,44101,BTC/USDT,10726.5,10793.5,10584,10768,123440.72,1321161006,0.01
1.60108E+12,44100,BTC/USDT,10683.5,10827.8,10642.23,10726.5,109340.49,1171569532,0
1.60099E+12,44099,BTC/USDT,10724.91,10754.29,10551.56,10683.51,170930.77,1820637897,0
1.60091E+12,44098,BTC/USDT,10237.91,10837.27,10191,10724.92,241646.57,2535999234,0
1.60082E+12,44097,BTC/USDT,10523.32,10531.94,10132.21,10237.91,203027.54,2106120079,-0.05
1.60073E+12,44096,BTC/USDT,10414.73,10574.08,10353.1,10523.32,179900.69,1881975169,0.03
1.60065E+12,44095,BTC/USDT,10915.52,10980.69,10281,10414.73,333047.15,3533611851,-0.01
1.60056E+12,44094,BTC/USDT,11073.2,11073.9,10751,10914.28,150450.56,1639131152,0.05
1.60047E+12,44093,BTC/USDT,10926.3,11177,10880,11073.74,126239.23,1391945358,0.01
1.60039E+12,44092,BTC/USDT,10935.97,11035,10810.1,10926.29,136028.35,1484796958,-0.01
1.6003E+12,44091,BTC/USDT,10948.16,11040,10740,10935.33,186484.36,2027994176,0
1.60021E+12,44090,BTC/USDT,10776.88,11089.08,10661.9,10948.17,252881.02,2756781832,0
1.60013E+12,44089,BTC/USDT,10664.1,10923.42,10592,10776.78,247657.23,2669470467,-0.02
1.60004E+12,44088,BTC/USDT,10327.72,10746.06,10241.57,10664.1,205260.24,2162656995,-0.01
1.59996E+12,44087,BTC/USDT,10438.29,10580,10209.01,10327.72,159021.84,1649859123,-0.03
1.59987E+12,44086,BTC/USDT,10387.81,10477.7,10271,10438.28,97429.04,1010752221,0.01
1.59978E+12,44085,BTC/USDT,10335.91,10397.85,10200.8,10387.81,135929.3,1399304759,0
1.5997E+12,44084,BTC/USDT,10219.29,10484.6,10211.67,10335.91,187667.87,1940858757,0
1.59961E+12,44083,BTC/USDT,10130,10346,9981.13,10219.29,151222.69,1540063640,-0.01
1.59952E+12,44082,BTC/USDT,10379.3,10443.79,9842.01,10129.02,317802.32,3206824299,-0.01
1.59944E+12,44081,BTC/USDT,10258.13,10420.55,9879.68,10378.76,258476.95,2616187382,0.02
1.59935E+12,44080,BTC/USDT,10168.23,10348.97,10003,10258.13,190207.65,1939661678,-0.01
1.59926E+12,44079,BTC/USDT,10448,10567.87,9808.58,10168.71,399307.28,4069494000,-0.01
1.59918E+12,44078,BTC/USDT,10141.4,10635.77,9878.65,10448,432563.84,4473051197,0.03
1.59909E+12,44077,BTC/USDT,11396.44,11475,9901.16,10141.08,487812.74,5277899021,-0.03
1.599E+12,44076,BTC/USDT,11930.17,11961,11156,11396.96,280411.96,3230818460,0.12
1.59892E+12,44075,BTC/USDT,11658.11,12061.07,11531.34,11930.18,211680.83,2514017351,0.05
1.59883E+12,44074,BTC/USDT,11714.13,11784.21,11575.78,11658.11,127272.38,1487504145,-0.02
1.59875E+12,44073,BTC/USDT,11466.27,11724.12,11457.88,11714.14,113266.67,1316261373,0
1.59866E+12,44072,BTC/USDT,11526.85,11582,11419.34,11466.66,83715.23,962840624.1,-0.02
1.59857E+12,44071,BTC/USDT,11335.83,11544.88,11283.19,11526.85,129477.63,1481017952,0.01
1.59849E+12,44070,BTC/USDT,11466.22,11593,11130.82,11335.53,253778.34,2880004202,-0.02
1.5984E+12,44069,BTC/USDT,11327.18,11548.68,11255.95,11466.22,170305.02,1941776560,0.01
1.59831E+12,44068,BTC/USDT,11753.29,11770,11130,11327.17,267234.77,3057706453,-0.01
1.59823E+12,44067,BTC/USDT,11654,11831.96,11595,11753.3,108781.13,1277174864,0.04
1.59814E+12,44066,BTC/USDT,11670.48,11724,11522.15,11654,95608.03,1111234523,-0.01
1.59805E+12,44065,BTC/USDT,11538.53,11689.08,11385.06,11670.47,126696.73,1462044717,0
1.59797E+12,44064,BTC/USDT,11858.53,11882.68,11491,11538.53,195106.54,2282701562,-0.01
1.59788E+12,44063,BTC/USDT,11763.88,11888,11676.03,11857.92,130981.04,1544542409,0.03
1.5978E+12,44062,BTC/USDT,11962.03,12037.05,11574.78,11763.87,313267.07,3688115094,-0.01
1.59771E+12,44061,BTC/USDT,12298.06,12403,11810,11960.79,291349.89,3529402333,0.02
1.59762E+12,44060,BTC/USDT,11921.32,12499.42,11780,12298.06,331435.11,4026216925,0.03
1.59754E+12,44059,BTC/USDT,11858.91,11945,11688,11921.23,165733.72,1962706567,-0.03
1.59745E+12,44058,BTC/USDT,11767.89,11993.58,11682,11859.04,222262.99,2639621485,-0.01
1.59736E+12,44057,BTC/USDT,11790,11868.42,11644.6,11767.89,159019.96,1869288349,-0.01
1.59728E+12,44056,BTC/USDT,11568.37,11798,11272,11790,248214.73,2865188931,0
1.59719E+12,44055,BTC/USDT,11392.64,11630,11140,11568.36,213799.49,2446503850,-0.02
1.5971E+12,44054,BTC/USDT,11896.86,11944,11127,11392.64,336861.64,3881574731,-0.02
1.59702E+12,44053,BTC/USDT,11685.99,12100,11384.9,11896.89,290418.01,3447830046,0.04
1.59693E+12,44052,BTC/USDT,11765.72,11811,11526.9,11685.99,125463.46,1462717951,-0.02
1.59684E+12,44051,BTC/USDT,11596.26,11819,11513.69,11765.72,154707.3,1808155551,0.01
1.59676E+12,44050,BTC/USDT,11769.97,11920,11318.93,11596.06,273935.13,3191651681,-0.01
1.59667E+12,44049,BTC/USDT,11752.5,11916.02,11571.78,11770.56,236459.6,2782205258,0.02
1.59659E+12,44048,BTC/USDT,11200.06,11798.56,11103,11752.5,263510.01,3037923803,0
1.5965E+12,44047,BTC/USDT,11227.07,11427.38,11025,11200.05,200044.93,2245992629,-0.05
1.59641E+12,44046,BTC/USDT,11080.7,11483,10923,11227.07,238654.59,2689651527,0
1.59633E+12,44045,BTC/USDT,11811.43,12154.25,10490,11079.72,492803.35,5584559651,-0.01
1.59624E+12,44044,BTC/USDT,11343.67,11887.45,11201,11811.42,386322.64,4493961579,0.07
1.59615E+12,44043,BTC/USDT,11111.97,11450.42,10971.78,11343.68,307399.73,3455848822,-0.04
1.59607E+12,44042,BTC/USDT,11113.01,11195.52,10826.55,11111.96,230327.99,2540930685,-0.02
1.59598E+12,44041,BTC/USDT,10919.94,11364.8,10844.34,11113.03,356188.76,3965422425,0
1.59589E+12,44040,BTC/USDT,11047.58,11270,10580,10919.94,499486.68,5481417616,-0.02
1.59581E+12,44039,BTC/USDT,9939.68,11488,9928.61,11047.58,744752.4,7891956950,0.01
1.59572E+12,44038,BTC/USDT,9701.54,10300,9655.2,9939.69,261998.79,2598998009,-0.1
1.59564E+12,44037,BTC/USDT,9539.7,9735.1,9526.31,9701.49,133377.59,1284993355,-0.02
1.59555E+12,44036,BTC/USDT,9604.41,9650,9470,9539.7,133975.07,1279232339,-0.02
1.59546E+12,44035,BTC/USDT,9518.25,9678.32,9439.86,9604.41,166990.15,1593882469,0.01
1.59538E+12,44034,BTC/USDT,9388,9543,9272,9518.25,126598.9,1189260919,-0.01
1.59529E+12,44033,BTC/USDT,9161.28,9439.6,9152.62,9388.01,179211.35,1671206200,-0.01
1.5952E+12,44032,BTC/USDT,9210.68,9221,9131.01,9161.13,72429.69,664469650.8,-0.02
1.59512E+12,44031,BTC/USDT,9171.79,9239.59,9108,9210.51,75554.58,692144095.4,0.01
1.59503E+12,44030,BTC/USDT,9151.7,9210,9121.98,9171.8,63233.6,579542001.4,0
1.59494E+12,44029,BTC/USDT,9132,9187,9087,9151.69,80940.58,739789769.3,0
1.59486E+12,44028,BTC/USDT,9197.75,9223,9044.02,9132,148089.45,1350809171,0
1.59477E+12,44027,BTC/USDT,9254.17,9272.56,9156,9197.3,104107.71,959516024.2,0.01
1.59468E+12,44026,BTC/USDT,9241.18,9279,9116,9254.17,129704.28,1194751478,0.01
1.5946E+12,44025,BTC/USDT,9300.7,9345,9200,9241.2,136117.66,1262652034,0
1.59451E+12,44024,BTC/USDT,9233.5,9349,9155,9300.69,127841.88,1182491577,0.01
1.59443E+12,44023,BTC/USDT,9288.39,9301.74,9178.91,9233.5,74976.52,692340842.1,-0.01
1.59434E+12,44022,BTC/USDT,9236.29,9317.24,9121.42,9288.39,140849.87,1295681630,0.01
1.59425E+12,44021,BTC/USDT,9436.08,9440.81,9164.33,9236.28,188355.86,1751622435,-0.01
1.59417E+12,44020,BTC/USDT,9258.51,9470,9233.47,9436.08,170243,1594244760,0.02
1.59408E+12,44019,BTC/USDT,9339.59,9380,9201.23,9258.51,127833.98,1184876084,-0.02
1.59399E+12,44018,BTC/USDT,9071.87,9379,9058.1,9339.6,199643.83,1843703742,0.01
1.59391E+12,44017,BTC/USDT,9137.18,9146.35,8900,9071.86,139545.57,1261953986,-0.03
1.59382E+12,44016,BTC/USDT,9058.07,9194,9042.84,9137.18,100215.44,913030839.3,0.01
1.59373E+12,44015,BTC/USDT,9087.72,9124.52,9036.06,9057.52,96947.34,881331916.3,-0.01
1.59365E+12,44014,BTC/USDT,9233.29,9262.99,8936,9087.72,230747.52,2105533922,0
1.59356E+12,44013,BTC/USDT,9138.88,9293,9090,9233.29,161642.19,1487427692,0.02
1.59348E+12,44012,BTC/USDT,9189.99,9205,9063.97,9138.87,143469.83,1311949156,-0.01
1.59339E+12,44011,BTC/USDT,9114.01,9233,9022,9189.48,176660.53,1610778783,0.01
1.5933E+12,44010,BTC/USDT,9008,9188,8932.68,9114,153842.89,1395928887,-0.01
1.59322E+12,44009,BTC/USDT,9159.99,9195.75,8816.4,9008,237840.17,2153509215,-0.01
1.59313E+12,44008,BTC/USDT,9246.75,9297.16,9038.52,9159.99,249348.67,2285936801,0.02
1.59304E+12,44007,BTC/USDT,9298.78,9350.9,9005,9246.75,272566.5,2510788505,0.01
1.59296E+12,44006,BTC/USDT,9631.65,9678,9210,9298.4,300450.25,2825265495,0.01
1.59287E+12,44005,BTC/USDT,9686.99,9723.23,9585,9631.66,164673.5,1588083862,0.04
1.59278E+12,44004,BTC/USDT,9293.39,9795,9273,9686.99,260561.65,2482574354,0.01
1.5927E+12,44003,BTC/USDT,9353.84,9420.47,9279,9293.51,110599.56,1033976411,-0.04
1.59261E+12,44002,BTC/USDT,9307,9394.29,9165,9354.04,154462.29,1436354409,0.01
1.59252E+12,44001,BTC/USDT,9381.99,9453,9239,9307,219510.06,2048059719,-0.01
1.59244E+12,44000,BTC/USDT,9458.45,9483.85,9272.41,9381.59,158349.25,1488056321,0.01
1.59235E+12,43999,BTC/USDT,9519.13,9569,9231.03,9458.45,227477.39,2143290042,0.01
1.59227E+12,43998,BTC/USDT,9422.01,9595,9370,9519.12,225713.25,2143232283,0.01
1.59218E+12,43997,BTC/USDT,9339.7,9490.83,8888.43,9422.01,413865.73,3811857668,-0.01
1.59209E+12,43996,BTC/USDT,9468.55,9477,9240.97,9339.61,143978.52,1350388889,-0.01
1.59201E+12,43995,BTC/USDT,9458.77,9497.85,9340,9468.54,113449.08,1068817694,0.01
1.59192E+12,43994,BTC/USDT,9277.72,9550,9238,9458.91,211611.34,1992908460,0
1.59183E+12,43993,BTC/USDT,9884.99,9970.1,9055.07,9278.03,404046.61,3862130909,-0.02
1.59175E+12,43992,BTC/USDT,9771.66,10015.99,9681.21,9884.99,193628.15,1900724588,0.07
1.59166E+12,43991,BTC/USDT,9778.87,9890,9550.03,9771.66,204422.82,1986584445,-0.01
1.59157E+12,43990,BTC/USDT,9743.92,9816,9631,9778.87,162086.42,1575946981,0
1.59149E+12,43989,BTC/USDT,9664.01,9823.13,9373,9743.92,253986.31,2440468631,0
1.5914E+12,43988,BTC/USDT,9616.64,9738.77,9528,9664,152526.7,1469881938,-0.01
1.59132E+12,43987,BTC/USDT,9788.32,9855,9580.52,9617.29,237103.04,2307020793,0
1.59123E+12,43986,BTC/USDT,9663.58,9884,9440,9788.33,264515.32,2564530031,0.02
1.59114E+12,43985,BTC/USDT,9514.9,9694.75,9382.33,9663.59,185389.41,1770390771,-0.01
1.59106E+12,43984,BTC/USDT,10232.41,10262.3,9264.15,9514.9,354168.52,3459821279,-0.02
1.59097E+12,43983,BTC/USDT,9446.49,10497.25,9420.85,10232.48,333740.46,3267274408,0.08
1.59088E+12,43982,BTC/USDT,9694.38,9698,9371.76,9446.43,219829.36,2096318342,-0.08
1.5908E+12,43981,BTC/USDT,9422.11,9753,9326.01,9695,255234.06,2431044087,0.03
1.59071E+12,43980,BTC/USDT,9569.58,9598,9317.42,9422.26,238691.3,2255365978,-0.03
1.59062E+12,43979,BTC/USDT,9197.32,9621.65,9110.97,9569.59,327412.37,3062477085,0.02
1.59054E+12,43978,BTC/USDT,8837.88,9230,8811,9197.32,272254,2466842797,-0.04
1.59045E+12,43977,BTC/USDT,8895.66,9011.82,8693.18,8837.05,275619.16,2439508067,-0.04
1.59036E+12,43976,BTC/USDT,8711.37,8977,8623.38,8895.65,302980.11,2667337683,0.01
1.59028E+12,43975,BTC/USDT,9176.32,9294.44,8674,8711.37,339643.38,3070856922,-0.02
1.59019E+12,43974,BTC/USDT,9166.43,9300,9076.9,9176.41,201589.66,1852871138,0.05
1.59011E+12,43973,BTC/USDT,9060,9259.38,8920,9166.4,276008.07,2515865909,0
1.59002E+12,43972,BTC/USDT,9508,9573,8812.2,9060,461439.19,4241795753,-0.01
1.58993E+12,43971,BTC/USDT,9772.66,9838,9281.42,9508.11,334423.59,3218411346,0.05
1.58985E+12,43970,BTC/USDT,9731.11,9900,9462,9773.64,376313.85,3642878349,0.03
1.58976E+12,43969,BTC/USDT,9677.31,9958.67,9450,9731.1,363732.37,3533354105,0
1.58967E+12,43968,BTC/USDT,9374.99,9880,9317.16,9678.57,300859.34,2902728543,-0.01
1.58959E+12,43967,BTC/USDT,9311.21,9585,9210.03,9374.99,287768.2,2705830762,-0.03
1.5895E+12,43966,BTC/USDT,9787.62,9843.5,9100,9310.73,504107.1,4784027639,-0.01
1.58941E+12,43965,BTC/USDT,9305.91,9950,9250.66,9786.8,602528.44,5798873581,0.05
1.58933E+12,43964,BTC/USDT,8808.71,9397,8790.04,9305.91,379719,3445913925,-0.05
1.58924E+12,43963,BTC/USDT,8560.73,8981,8520.43,8808.71,369716.04,3246499322,-0.05
1.58916E+12,43962,BTC/USDT,8723.23,9164,8151.12,8561.09,805164.96,7000184962,-0.03
1.58907E+12,43961,BTC/USDT,9550.25,9580,7940,8719.53,842909.03,7302630277,0.02
1.58898E+12,43960,BTC/USDT,9809.63,9923.98,9528.23,9550.67,411941.96,3999406853,0.1
1.5889E+12,43959,BTC/USDT,9994.74,10045.03,9726,9807.49,458034.21,4537481798,0.03
1.58881E+12,43958,BTC/USDT,9148.29,10080,9022,9995,738920.22,7079465730,0.02
1.58872E+12,43957,BTC/USDT,9022.76,9405,8916.01,9148.27,507753.8,4664860084,-0.08
1.58864E+12,43956,BTC/USDT,8873.99,9118.17,8766.12,9022.78,409920.13,3661156607,-0.01
1.58855E+12,43955,BTC/USDT,8899.99,8954.94,8526,8873.98,440135.31,3852426972,-0.02
1.58846E+12,43954,BTC/USDT,8975.18,9200,8727.24,8900,451322.71,4049513026,0
1.58838E+12,43953,BTC/USDT,8830.52,9020,8755.01,8975.18,295769.73,2627710360,0.01
1.58829E+12,43952,BTC/USDT,8623.61,9065,8619.84,8830.52,417820.39,3680586288,-0.02
1.5882E+12,43951,BTC/USDT,8784.05,9479.77,8400,8624.76,944211.71,8437341148,-0.02
1.58812E+12,43950,BTC/USDT,7735.76,8988.66,7710,8784.2,871197.57,7297189827,0.02
1.58803E+12,43949,BTC/USDT,7774,7780,7662.49,7735.75,217652.76,1679915193,-0.12
1.58795E+12,43948,BTC/USDT,7693.63,7795.6,7623.98,7774,290336.17,2236759632,0
1.58786E+12,43947,BTC/USDT,7534.01,7709.57,7476.86,7694.17,269921.94,2052434574,-0.01
1.58777E+12,43946,BTC/USDT,7504.62,7722.33,7433,7534.01,243266.81,1836251609,-0.02
1.58769E+12,43945,BTC/USDT,7483.36,7612.91,7388,7504.11,278378.37,2091451738,0
1.5876E+12,43944,BTC/USDT,7120.06,7802.38,7020,7483.35,472510.05,3475717727,0
1.58751E+12,43943,BTC/USDT,6838,7154.9,6812.57,7120.06,306482.16,2147460698,-0.05
1.58743E+12,43942,BTC/USDT,6825.28,6940,6759.16,6838,288024.53,1972271577,-0.04
1.58734E+12,43941,BTC/USDT,7118.04,7208.55,6735.95,6825.29,445104.98,3107676568,0
1.58725E+12,43940,BTC/USDT,7242.49,7258.42,7055,7118.03,216975.11,1550386465,0.04
1.58717E+12,43939,BTC/USDT,7022,7290,7008.11,7242.42,225807.17,1616702892,0.02
1.58708E+12,43938,BTC/USDT,7098.15,7140,6981,7022.44,277339.6,1958075005,-0.03
1.587E+12,43937,BTC/USDT,6616.88,7190.92,6465.33,7098.15,559868.6,3869854830,0.01
1.58691E+12,43936,BTC/USDT,6864.11,6929,6602.59,6616.89,281136.69,1902882417,-0.07
1.58682E+12,43935,BTC/USDT,6834.01,6975.6,6751,6864.11,280445.43,1926255197,0.04
1.58674E+12,43934,BTC/USDT,6900.19,6900.99,6558,6834,421954.77,2840095792,0
1.58665E+12,43933,BTC/USDT,6874.17,7173.98,6775.66,6900.52,321594.82,2245397130,0.01
1.58656E+12,43932,BTC/USDT,6858,6944.28,6757.29,6874.18,224157.84,1535701120,0
1.58648E+12,43931,BTC/USDT,7278.83,7290,6741,6857.82,440148.45,3057722781,0
1.58639E+12,43930,BTC/USDT,7357.15,7365.69,7105.98,7278.65,293638.58,2136691783,0.06
1.5863E+12,43929,BTC/USDT,7192.9,7417.83,7145.14,7357.66,332599.58,2426530950,0.01
1.58622E+12,43928,BTC/USDT,7325.73,7457,7070.43,7192.9,419572.04,3065548692,-0.02
1.58613E+12,43927,BTC/USDT,6768.9,7370,6760,7325.73,461331.01,3269655314,0.02
1.58604E+12,43926,BTC/USDT,6851.4,6893.44,6668.02,6768.9,239224.51,1622119003,-0.08
1.58596E+12,43925,BTC/USDT,6729.8,7020,6629.99,6851.1,319849.76,2168134179,0.01
1.58587E+12,43924,BTC/USDT,6791.65,7049.11,6600,6729.8,411944.93,2809083862,-0.02
1.58579E+12,43923,BTC/USDT,6641.22,7290,6542.73,6791.63,531321.43,3604597593,0.01
1.5857E+12,43922,BTC/USDT,6407.1,6693,6140,6641.51,390529.6,2470585504,-0.02
1.58561E+12,43921,BTC/USDT,6389.52,6516.63,6320,6407.1,262522.64,1689175319,-0.04
1.58553E+12,43920,BTC/USDT,5876.27,6606.15,5850,6391.08,387322,2435748935,0
1.58544E+12,43919,BTC/USDT,6231.81,6260,5857.6,5876.27,251335.92,1525085227,-0.08
1.58535E+12,43918,BTC/USDT,6353.64,6354.74,6004,6230.95,341944.19,2120036125,0.06
1.58527E+12,43917,BTC/USDT,6733.76,6840,6230,6353.64,258213.52,1715677662,0.02
1.58518E+12,43916,BTC/USDT,6673.57,6777.5,6500,6733.76,281245.63,1870132449,0.06
1.58509E+12,43915,BTC/USDT,6740.86,6960.71,6436.26,6673.41,400684.54,2667204859,-0.01
1.58501E+12,43914,BTC/USDT,6463.21,6840,6369,6741.33,437968.55,2903592539,0.01
1.58492E+12,43913,BTC/USDT,5810.3,6619.9,5670,6463.84,489746.09,3012248579,-0.04
1.58484E+12,43912,BTC/USDT,6183.84,6408.91,5730.35,5810.17,391002.8,2379970465,-0.1
1.58475E+12,43911,BTC/USDT,6204.47,6457.17,5854.01,6183.69,387679.65,2387762770,0.06
1.58466E+12,43910,BTC/USDT,6159.41,6911,5650,6203.77,571898.02,3643186060,0
1.58458E+12,43909,BTC/USDT,5389.94,6400,5246.5,6159.6,499391.19,2922169779,-0.01
1.58449E+12,43908,BTC/USDT,5306.42,5435,4982.75,5389.64,402005.7,2108477121,-0.13
1.5844E+12,43907,BTC/USDT,5027.11,5529.98,4913.49,5307.38,429908.1,2271134947,-0.02
1.58432E+12,43906,BTC/USDT,5354.81,5361.26,4413.62,5026.26,621555.79,3043134893,-0.05
1.58423E+12,43905,BTC/USDT,5167.21,5954.47,5089.12,5357.32,356311.77,1916062699,0.07
1.58414E+12,43904,BTC/USDT,5569.84,5638.42,5040,5167.01,316242.59,1697439879,-0.04
1.58406E+12,43903,BTC/USDT,4762.28,5971,3621.81,5570.26,935489.24,4777193239,0.08
1.58397E+12,43902,BTC/USDT,7938.39,7969,4347,4764.65,784747.02,4935684191,-0.14
1.58388E+12,43901,BTC/USDT,7898.21,7988,7593.29,7938.39,220537.38,1724800754,0.67
1.5838E+12,43900,BTC/USDT,7932.45,8156.31,7733,7897.66,257068.7,2044527825,-0.01
1.58371E+12,43899,BTC/USDT,8038.99,8182.31,7635.21,7932.15,334399.11,2627368283,0
1.58363E+12,43898,BTC/USDT,8895.62,8897.71,7997.7,8038.46,237407.03,2003492669,0.01
1.58354E+12,43897,BTC/USDT,9139.77,9204,8850,8897.18,125805,1135455550,0.11
1.58345E+12,43896,BTC/USDT,9062.62,9179.75,8994.14,9139.48,115011.58,1045435230,0.03
1.58337E+12,43895,BTC/USDT,8755.98,9172.3,8755.98,9062.81,161840.62,1458350449,-0.01
1.58328E+12,43894,BTC/USDT,8765,8853.88,8669.23,8756.93,105462.12,923600039.9,-0.03
1.58319E+12,43893,BTC/USDT,8919.7,8922.34,8657.41,8765,160123.61,1406716869,0
1.58311E+12,43892,BTC/USDT,8537.84,8972,8504.95,8919.7,160294.48,1405207929,0.02
1.58302E+12,43891,BTC/USDT,8532.5,8762.24,8409,8537.84,174332.92,1494294629,-0.04
1.58293E+12,43890,BTC/USDT,8699.86,8799.83,8530,8531.98,103524.69,898160923.8,0
1.58285E+12,43889,BTC/USDT,8827.12,8908.86,8450,8699.57,196066.11,1698656157,0.02
1.58276E+12,43888,BTC/USDT,8793.96,8978,8533.9,8828,200638.49,1763578868,0.01
1.58268E+12,43887,BTC/USDT,9326,9384,8610,8792.22,267005.17,2409004405,0
1.58259E+12,43886,BTC/USDT,9662.88,9686.78,9247,9326,168641.73,1596316069,0.06
1.5825E+12,43885,BTC/USDT,9943.12,10000,9487.38,9662.95,157965.67,1535789025,0.04
1.58242E+12,43884,BTC/USDT,9658.95,10018.9,9657,9943.12,97134.36,959596142.4,0.03
1.58233E+12,43883,BTC/USDT,9681.39,9710.7,9565,9659.2,58419.55,563688224.3,-0.03
1.58224E+12,43882,BTC/USDT,9601.51,9759.59,9547,9681.39,98954.29,957995037.6,0
1.58216E+12,43881,BTC/USDT,9593.31,9700,9382.59,9601.99,143105.59,1370467343,-0.01
1.58207E+12,43880,BTC/USDT,10174.53,10286,9293.07,9593.65,187495.93,1861820033,0
1.58198E+12,43879,BTC/USDT,9716,10270,9598,10174.32,166119.37,1642320614,0.06
1.5819E+12,43878,BTC/USDT,9921.87,9971,9461.89,9716,185338.18,1795989784,-0.05
